TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
131299,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3647 Washington St,1,Sidewalk: Curb side : Cutout,Private,,17,Width 3ft,37.7891495,-122.4530849
127089,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3699 Webster St,3,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.80459366,-122.4354078
235474,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,406 Buchanan St,1,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.7738716,-122.4273477
123970,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',111 07th Ave,1,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.78635775,-122.4658259
229940,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1390 Noe St,1,Sidewalk: Curb side : Cutout,Private,,9,Width 4ft,37.74680434,-122.4315188
69008,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2118 45th Ave,1,Sidewalk: Curb side : Cutout,Private,1/5/94 0:00,6,,37.74700526,-122.5038365
194858,DPW Maintained,Pittosporum undulatum :: Victorian Box,409 China Basin St,1,Sidewalk: Curb side : Cutout,Private,,4,Width 5ft,37.77196153,-122.389287
142900,DPW Maintained,Pittosporum undulatum :: Victorian Box,1820 POLK ST,1,Sidewalk: Curb side : Cutout,Private,,8,Width 0ft,37.7937517,-122.421234
51664,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2041 Lyon St,2,Sidewalk: Curb side : Cutout,Private,4/11/05 0:00,6,,37.78981486,-122.4459674
232768,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4255 18th St,1,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.76069609,-122.4370588
224863,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',861 Alvarado St,1,Sidewalk: Curb side : Cutout,Private,,12,Width 4ft,37.75330424,-122.439987
250824,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,25 Sea View Ter,1,Sidewalk: Curb side : Yard,Private,,9,Width 4ft,37.7842391,-122.4910688
241545,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,116 Fairmount St,2,Sidewalk: Curb side : Cutout,Private,,13,5x12,37.73898569,-122.4261235
64356,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,300 03rd St,1,Sidewalk: Curb side : Cutout,Private,4/21/88 0:00,11,,37.78359471,-122.3988701
107700,DPW Maintained,Pittosporum undulatum :: Victorian Box,2427 29th Ave,2,Sidewalk: Curb side : Cutout,Private,,12,3x3,37.74199763,-122.4864394
50734,DPW Maintained,Pittosporum undulatum :: Victorian Box,614 03rd Ave,1,Sidewalk: Curb side : Cutout,Private,2/6/04 0:00,4,,37.7770058,-122.4606951
211841,DPW Maintained,Pittosporum undulatum :: Victorian Box,123 Hamerton Ave,6,Sidewalk: Property side : Yard,Private,,5,Width 5ft,37.73391389,-122.4376107
130142,DPW Maintained,Lophostemon confertus :: Brisbane Box,600 Gough St,1,Sidewalk: Curb side : Cutout,Private,2/27/17 0:00,3,Width 4ft,37.77887424,-122.4232873
242062,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,63 Richland Ave,1,Sidewalk: Curb side : Cutout,Private,,1,Width 3ft,37.73604928,-122.425177
29111,DPW Maintained,Lophostemon confertus :: Brisbane Box,677 Ellis St,1,Sidewalk: Curb side : Cutout,DPW,11/19/05 0:00,6,3x3,37.78422272,-122.4172455
24764,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,301X Point Lobos Ave,1,Sidewalk: Curb side : Cutout,Private,3/31/05 0:00,3,3X3,37.77985511,-122.5066254
18614,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,645 Randolph St,2,Sidewalk: Curb side : Cutout,Private,7/19/95 0:00,6,3X3,37.71417744,-122.4686582
19077,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,214 Sagamore St,1,Sidewalk: Curb side : Cutout,DPW,,45,3X3,37.71149519,-122.4594941
87410,,Lophostemon confertus :: Brisbane Box,898X Ellis St,1,Sidewalk: Curb side : Cutout,DPW,4/22/08 0:00,3,3x3,37.78388452,-122.4209698
48430,DPW Maintained,Prunus cerasifera :: Cherry Plum,2460 Union St,2,Sidewalk: Curb side : Cutout,Private,7/25/02 0:00,6,,37.79660783,-122.4398125
212558,DPW Maintained,Prunus cerasifera :: Cherry Plum,125 Terrace Dr,1,Sidewalk: Curb side : Yard,Private,,5,Width 6ft,37.73703916,-122.4648229
241942,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,759x San Jose Ave,10,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.74353742,-122.4226641
126827,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1835 Beach St,2,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.80392505,-122.440003
18756,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,248 Roosevelt Way,1,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.76598131,-122.4404213
23987,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,199 West Portal Ave,2,Sidewalk: Curb side : Cutout,DPW,,12,3x3,37.73885203,-122.4678464
108406,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,99x Hyde St,2,Sidewalk: Curb side : Cutout,Private,12/31/15 0:00,12,3x3,37.78141725,-122.4155407
98533,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1805X Baker St,2,Sidewalk: Curb side : Cutout,Private,,10,6x6,37.78788396,-122.4438632
95305,DPW Maintained,Lophostemon confertus :: Brisbane Box,5548 03rd St,1,Sidewalk: Curb side : Cutout,DPW,,6,3x3,37.78066824,-122.3951048
13596,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,540 Market St,4,Sidewalk: Curb side : Cutout,DPW,,30,4x4,37.79007264,-122.4006246
122642,Private,Tristaniopsis laurina :: Swamp Myrtle,300X Oak St,11,Sidewalk: Curb side : Cutout,Private,11/10/16 0:00,3,3X3,37.77487221,-122.4243091
109552,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,300x Van Ness Ave,8,Sidewalk: Curb side : Cutout,Private,,4,3x3,37.77900755,-122.4198619
229985,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,580 Chenery St,2,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.73465471,-122.4319503
193789,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1870 20th St,1,Sidewalk: Curb side : Cutout,Private,,7,Width 4ft,37.75986297,-122.4000978
14225,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2000X Market St,1,Sidewalk: Curb side : Cutout,DPW,3/30/92 0:00,6,4X4,37.76941401,-122.4267391
3056,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2725 California St,3,Sidewalk: Curb side : Cutout,DPW,,45,3X3,37.7881556,-122.4391936
246684,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',65 Randall St,7,Sidewalk: Property side : Yard,Private,,17,Width 4ft,37.73988705,-122.4252742
183126,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2337 41st Ave,10,Sidewalk: Curb side : Cutout,Private,,7,Width 0ft,37.74324472,-122.4994256
15796,DPW Maintained,Pittosporum undulatum :: Victorian Box,4950 Mission St,1,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.71958771,-122.4388399
209909,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2119 16th Ave,1,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.74837554,-122.4729236
242082,Undocumented,Tristaniopsis laurina :: Swamp Myrtle,4185 25th St,3,Sidewalk: Curb side : Cutout,DPW for City Agency,,1,Width 3ft,37.74965974,-122.4335524
29873,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1900X Evans Ave,15,Sidewalk: Curb side : Cutout,DPW,9/11/06 0:00,3,4X4,37.74625199,-122.3940578
195137,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,900 Tennessee St,2,Sidewalk: Curb side : Cutout,Private,,8,Width 4ft,37.7602142,-122.3895714
182277,DPW Maintained,Prunus cerasifera :: Cherry Plum,1496 Kirkham St,1,Sidewalk: Curb side : Cutout,Private,,1,Width 0ft,37.75914916,-122.4950103
41108,DPW Maintained,Prunus cerasifera :: Cherry Plum,228 Clayton St,1,Sidewalk: Curb side : Cutout,Private,11/10/99 0:00,5,,37.77300085,-122.4491509
130181,DPW Maintained,Lophostemon confertus :: Brisbane Box,100 Fell St,10,Sidewalk: Curb side : Cutout,Private,,16,Width 4ft,37.7762662,-122.420883
194893,DPW Maintained,Pittosporum undulatum :: Victorian Box,390 China Basin St,10,Sidewalk: Curb side : Cutout,Private,,4,Width 5ft,37.77200232,-122.3906216
178970,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1029 Sunnydale Ave,3,Sidewalk: Curb side : Cutout,Private,,5,Width 2ft,37.71074474,-122.4121194
25368,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1040 Geneva Ave,1,Sidewalk: Curb side : Cutout,Private,6/21/96 0:00,16,3X3,37.71526369,-122.4388084
234685,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,765 Sanchez St,2,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.75682488,-122.4300568
11687,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,799X Junipero Serra Blvd,1,Sidewalk: Curb side : Cutout,PUC,,18,3,37.72384381,-122.4720339
237303,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,375 Prentiss St,1,Sidewalk: Curb side : Cutout,Private,,11,Width 2ft,37.7386365,-122.4120363
184426,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3811 Quintara St,2,Sidewalk: Curb side : Cutout,Private,,8,Width 0ft,37.74723444,-122.5062937
212436,DPW Maintained,Prunus cerasifera :: Cherry Plum,75 Aptos Ave,3,Sidewalk: Curb side : Cutout,Private,,3,Width 3ft,37.73086828,-122.4660886
208446,DPW Maintained,Lophostemon confertus :: Brisbane Box,61 Dorado Ter,1,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.72662553,-122.4607973
92429,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1578 41st Ave,1,Sidewalk: Curb side : Cutout,Private,7/29/09 0:00,0,3x3,37.75734551,-122.5002649
127816,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1009 Green St,3,Sidewalk: Curb side : Cutout,Private,,10,Width 2ft,37.79859582,-122.4157547
28448,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1959 Ocean Ave,1,Sidewalk: Curb side : Cutout,Private,4/1/03 0:00,3,3x3,37.7256646,-122.4635638
4452,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1383 Church St,1,Sidewalk: Curb side : Cutout,DPW,,40,3X3,37.74875295,-122.4270538
138090,DPW Maintained,Pittosporum undulatum :: Victorian Box,2059 BUSH ST,2,Sidewalk: Curb side : Cutout,Private,,7,Width 0ft,37.78725732,-122.4310661
37405,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,4190X 26th St,1,Sidewalk: Curb side : Cutout,Private,6/15/98 0:00,10,3x3,37.74850969,-122.4337213
193855,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,34 01st St,2,Sidewalk: Curb side : Cutout,Private,,8,Width 5ft,37.79076741,-122.398971
238310,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,36 Romain St,1,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.75648096,-122.439619
210273,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1121 Kirkham St,1,Sidewalk: Curb side : Cutout,Private,,19,Width 3ft,37.7599351,-122.4727711
24536,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,211 Cortland Ave,1,Sidewalk: Curb side : Cutout,DPW,4/10/96 0:00,6,3x3,37.73971146,-122.4194334
1828,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2144 Bay Shore Blvd,1,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.71290668,-122.4010441
229178,DPW Maintained,Lophostemon confertus :: Brisbane Box,751 Valencia St,1,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.76089659,-122.421391
48431,DPW Maintained,Pittosporum undulatum :: Victorian Box,2465 Union St,1,Sidewalk: Curb side : Cutout,Private,7/25/02 0:00,3,,37.79648281,-122.4398296
200020,DPW Maintained,Pittosporum undulatum :: Victorian Box,1018 Revere Ave,1,Sidewalk: Curb side : Cutout,Private,,4,Width 0ft,37.72559196,-122.3792526
134270,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1701 Jackson St,4,Sidewalk: Curb side : Cutout,Private,,8,Width 4ft,37.7938172,-122.4234484
212924,DPW Maintained,Prunus cerasifera :: Cherry Plum,1906 17th Ave,1,Sidewalk: Curb side : Cutout,Private,,5,Width 2ft,37.75220276,-122.4741016
128526,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',300 California St,5,Sidewalk: Curb side : Pot,Private,,6,Width 4ft,37.79323457,-122.400468
208406,DPW Maintained,Lophostemon confertus :: Brisbane Box,21 San Monica Way,2,Sidewalk: Curb side : Yard,Private,,6,Width 3ft,37.7389023,-122.4651863
237863,DPW Maintained,Prunus cerasifera :: Cherry Plum,1100 San Jose Ave,12,Front Yard : Yard,Private,,8,,37.73741804,-122.4258346
111985,Undocumented,Metrosideros excelsa :: New Zealand Xmas Tree,15 SEACLIFF AVE,3,Sidewalk: Curb side : Cutout,Private,,30,,37.7888996,-122.4849879
18928,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2701 Sacramento St,1,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.78930595,-122.4377503
5568,DPW Maintained,Lophostemon confertus :: Brisbane Box,1017 Dolores St,1,Sidewalk: Curb side : Cutout,Private,4/14/05 0:00,18,5x5,37.75310495,-122.4251283
5528,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,890 Dolores St,1,Sidewalk: Curb side : Cutout,DPW,10/7/96 0:00,20,3X3,37.75523047,-122.4256249
15521,DPW Maintained,Pittosporum undulatum :: Victorian Box,2773 Mission St,1,Sidewalk: Curb side : Cutout,Private,3/2/06 0:00,3,4X4,37.75272529,-122.4184041
121809,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,106 19th Ave,3,Sidewalk: Curb side : Yard,Private,,3,Width 4ft,37.78574153,-122.4786152
228433,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,300 Church St,1,Sidewalk: Curb side : Cutout,DPW,7/19/16 5:18,1,Width 3ft,37.76594853,-122.42892
19080,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,222 Sagamore St,1,Sidewalk: Curb side : Cutout,DPW,,15,3x3,37.71149331,-122.4598341
27837,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,900X The Embarcadero,10,Sidewalk: Curb side : Cutout,Port,12/20/00 0:00,24,,37.80288457,-122.4006465
236364,DPW Maintained,Prunus cerasifera :: Cherry Plum,1360 Sanchez St,1,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.74738569,-122.4293585
213152,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,390 Ashton Ave,1,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.72486268,-122.4622038
208229,DPW Maintained,Lophostemon confertus :: Brisbane Box,18 Santa Monica Way,1,Sidewalk: Curb side : Yard,Private,,3,Width 6ft,37.73869379,-122.4654134
92286,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1535 21st Ave,2,Sidewalk: Curb side : Cutout,Private,7/27/09 0:00,3,3x3,37.759013,-122.4790238
126635,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2174 Union St,2,Sidewalk: Curb side : Cutout,Private,,16,Width 4ft,37.79721473,-122.4350413
51876,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,543 20th Ave,1,Sidewalk: Curb side : Cutout,Private,7/15/05 0:00,7,,37.77756733,-122.4792622
54052,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,284 O'Farrell St,1,Sidewalk: Curb side : Cutout,Private,4/18/72 0:00,12,3x3,37.78631635,-122.4093536
181750,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1226 28th Ave,1,Sidewalk: Curb side : Cutout,Private,,15,Width 0ft,37.76439496,-122.4867841
249582,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1001 Ofarrell St,3,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.78458324,-122.4219516
83871,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1431 Hudson Ave,1,Sidewalk: Curb side : Cutout,Private,,2,,37.7381221,-122.3850627
236066,DPW Maintained,Pittosporum undulatum :: Victorian Box,680 14th St,2,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.76786127,-122.4277844
8421,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1625X Geary Blvd,8,Sidewalk: Curb side : Cutout,Private,,18,3X3,37.78457904,-122.429894
142713,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2415 TAYLOR ST,1,Sidewalk: Curb side : Cutout,Private,,8,Width 0ft,37.80467223,-122.4151717
177779,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,100x Naylor St,4,Sidewalk: Curb side : Cutout,Private,,3,Width 4ft,37.71019721,-122.4340741
208243,DPW Maintained,Lophostemon confertus :: Brisbane Box,56 Santa Monica Way,2,Sidewalk: Curb side : Yard,Private,,4,Width 6ft,37.73859792,-122.4643789
144057,DPW Maintained,Lophostemon confertus :: Brisbane Box,830 37th Ave,1,Sidewalk: Curb side : Cutout,Private,4/13/21 0:00,3,Width 3ft,37.7732516,-122.4970618
63943,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2746 Gough St,1,Sidewalk: Curb side : Cutout,Private,9/1/87 0:00,13,,37.7987053,-122.4273069
24070,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,187X Whitney Young Cir,3,Sidewalk: Curb side : Cutout,DPW,,6,3X3,37.73629678,-122.3857421
134015,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2505 Green St,1,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.79539983,-122.4407576
211958,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,285 San Anselmo Ave,3,Sidewalk: Curb side : Yard,Private,,22,Width 4ft,37.73331972,-122.4652048
62416,DPW Maintained,Lophostemon confertus :: Brisbane Box,677 14th Ave,1,Sidewalk: Curb side : Cutout,Private,11/8/85 0:00,12,,37.775465,-122.472536
61308,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2309 25th St,1,Sidewalk: Curb side : Cutout,Private,2/9/84 0:00,15,,37.75192961,-122.4017995
235485,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,106 Parnassus Ave,2,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.7648894,-122.4500016
232492,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1333 Diamond St,1,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.74664995,-122.4357767
51007,DPW Maintained,Pittosporum undulatum :: Victorian Box,2502 Washington St,1,Sidewalk: Curb side : Cutout,Private,11/20/13 0:00,2,,37.79161966,-122.4346195
3152,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3395X California St,6,Sidewalk: Curb side : Cutout,DPW,,45,5x12,37.78678438,-122.4499915
113234,Significant Tree,Magnolia grandiflora :: Southern Magnolia,2023 43RD AVE,1,Front Yard : Yard,Private,,12,3x3,37.74888474,-122.5020329
232790,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,381 Liberty St,1,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.75711109,-122.4297131
2955,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2020 California St,1,Sidewalk: Curb side : Cutout,DPW,,45,3X3,37.78971555,-122.4281434
27112,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,483 Silver Ave,1,Sidewalk: Curb side : Cutout,Private,,12,3X3,37.72868729,-122.4263262
228705,DPW Maintained,Lophostemon confertus :: Brisbane Box,1 Castro St,15,Sidewalk: Curb side : Cutout,Private,,3,Width 3ft,37.76856399,-122.4356483
133961,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,30 Normandie Ter,1,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.79401963,-122.4406929
202750,DPW Maintained,Lophostemon confertus :: Brisbane Box,90 Long Bridge St,14,Sidewalk: Curb side : Cutout,Private,,2,Width 5ft,37.77112205,-122.3944971
241604,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,713 Gates St,1,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.73449031,-122.4142934
4471,Permitted Site,Lophostemon confertus :: Brisbane Box,1501 Church St,1,Sidewalk: Curb side : Cutout,Private,1/2/91 0:00,12,3X3,37.74687788,-122.4268797
18441,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1001X Potrero Ave,16,Sidewalk: Curb side : Cutout,Health Dept,,40,3X3,37.75669827,-122.4065235
138083,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1630 Octavia St,3,Sidewalk: Curb side : Cutout,Private,,7,Width 0ft,37.7871866,-122.4266881
57082,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,111 10th Ave,1,Sidewalk: Curb side : Cutout,Private,10/22/74 0:00,16,,37.78619814,-122.4690375
25589,Permitted Site,Prunus cerasifera :: Cherry Plum,1380X Cortland Ave,1,Sidewalk: Curb side : Cutout,Private,,40,3X3,37.73973184,-122.4108692
229351,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3100 26th St,3,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.74947164,-122.4120016
4624,DPW Maintained,Lophostemon confertus :: Brisbane Box,411 Columbus Ave,2,Sidewalk: Curb side : Cutout,DPW,3/24/16 7:23,3,3X3,37.79884112,-122.4082523
177742,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1603 Alemany Blvd,1,Sidewalk: Curb side : Cutout,Private,,22,Width 5ft,37.72611788,-122.436173
5096,DPW Maintained,Prunus cerasifera :: Cherry Plum,2617 Diamond St,1,Sidewalk: Curb side : Cutout,DPW,11/8/05 0:00,15,4x7,37.73656206,-122.4344449
18969,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2900X Sacramento St,10,Sidewalk: Curb side : Cutout,Private,,10,3X3,37.7890054,-122.4410705
7770,Permitted Site,Lophostemon confertus :: Brisbane Box,490X Franklin St,2,Sidewalk: Curb side : Cutout,War Memorial,,12,3X3,37.77915502,-122.4216605
68184,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,228 Collins St,1,Sidewalk: Curb side : Cutout,Private,6/18/93 0:00,7,3x3,37.78173173,-122.4499524
132475,DPW Maintained,Pittosporum undulatum :: Victorian Box,2755 Franklin St,1,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.80002802,-122.4260688
240578,Section 806 (d),Lophostemon confertus :: Brisbane Box,3636 21st St,1,Sidewalk: Curb side : Cutout,Private,11/4/21 0:00,3,4x4,37.75649319,-122.4287656
14043,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1275 Market St,3,Sidewalk: Curb side : Cutout,DPW,,12,4X4,37.77764773,-122.4159281
11044,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1550 Hyde St,1,Sidewalk: Curb side : Cutout,Private,,70,3x3,37.79525449,-122.4181682
133190,DPW Maintained,Pittosporum undulatum :: Victorian Box,165 Francisco St,13,Front Yard : Yard,Private,,3,,37.80532456,-122.4076941
